"GDF","ET","GDF_prev","DF_prev"
"-0.7002326000","-0.758244684","-0.7002121543","-0.6260767286"
"-0.7002236541","-0.758244684","-0.7002326020","-0.6260460954"
"-0.7002370729","-0.758244684","-0.7002236562","-0.6260614120"
"-0.7003073619","-0.758244684","-0.7002370750","-0.6261185010"
"-0.6998428155","-0.758244684","-0.7003073640","-0.6258093848"
"-0.5372694521","-0.758244684","-0.6998428175","-0.6253303939"
" 0.1086890867","-0.648596110","-0.5372694540","-0.4047035754"
" 0.8356691260","-0.210001812"," 0.1086890855","-0.2358467593"
" 1.4360011528"," 0.393065348"," 0.8356691254","-0.1567018712"
" 1.8876399783"," 0.996132508"," 1.4360011528","-0.1045141442"
" 2.1116702163"," 1.434726806"," 1.8876399787","-0.0551808686"
" 2.1001683786"," 1.599199667"," 2.1116702169","-0.0057361998"
" 1.9227205831"," 1.982969678"," 2.1001683792"," 0.0060993306"
" 1.5568343473"," 1.818496816"," 1.9227205836"," 0.0301881160"
" 0.9478120432"," 1.434726806"," 1.5568343474"," 0.0687580210"
" 0.2373179712"," 0.831659646"," 0.9478120427"," 0.0698719533"
"-0.4028934827"," 0.118943912"," 0.2373179701"," 0.3955579018"
"-0.6890732615","-0.484123248","-0.4028934845"," 0.0022980367"
"-0.7001699789","-0.648596110","-0.6890732635","-0.6049969527"
"-0.7001929825","-0.758244684","-0.7001699809","-0.6262076156"
"-0.7001923435","-0.758244684","-0.7001929846","-0.6261185010"
"-0.7001859536","-0.758244684","-0.7001923456","-0.6260934375"
"-0.7002134302","-0.758244684","-0.7001859557","-0.6261881218"
"-0.7001699789","-0.758244684","-0.7002134323","-0.6260530575"
"-0.7001463362","-0.758244684","-0.7001699809","-0.6260516651"
"-0.7002044844","-0.758244684","-0.7001463383","-0.6262062232"
"-0.7001699789","-0.758244684","-0.7002044864","-0.6259834367"
"-0.7001789247","-0.758244684","-0.7001699809","-0.6261254631"
"-0.6999309962","-0.758244684","-0.7001789268","-0.6261352100"
"-0.6115796302","-0.758244684","-0.6999309983","-0.6257286247"
"-0.1519553345","-0.593771823","-0.6115796322","-0.4698713982"
" 0.9180350635","-0.264826099","-0.1519553360"," 0.1384901813"
" 1.5845665559"," 0.118943912"," 0.9180350630"," 0.5342424699"
" 1.8273831287"," 0.557538210"," 1.5845665561"," 0.4027984616"
" 2.3487358703"," 0.941308220"," 1.8273831291"," 0.7642694844"
" 0.6163674213"," 1.050956795"," 2.3487358712"," 0.5877112190"
" 1.9984410144"," 1.215429657"," 0.6163674205"," 0.1598219844"
" 1.6176023896"," 1.215429657"," 1.9984410149"," 0.0013651184"
" 1.0570156019"," 0.722011071"," 1.6176023898"," 0.0275425269"
" 0.3277351951"," 0.173768199"," 1.0570156015"," 0.1410243772"
"-0.5307747477","-0.100353237"," 0.3277351940"," 0.3805198161"
"-0.6944593165","-0.484123248","-0.5307747496","-0.2977674695"
"-0.7001693399","-0.648596110","-0.6944593185","-0.6153384214"
"-0.7001865926","-0.758244684","-0.7001693419","-0.6261045769"
"-0.7001629500","-0.758244684","-0.7001865947","-0.6261185010"
"-0.7001648669","-0.758244684","-0.7001629520","-0.6261393872"
"-0.7001584770","-0.758244684","-0.7001648690","-0.6260934375"
"-0.7001393073","-0.758244684","-0.7001584791","-0.6261031845"
"-0.7001431412","-0.758244684","-0.7001393094","-0.6261031845"
"-0.7001948995","-0.758244684","-0.7001431433","-0.6260781210"
"-0.7002210981","-0.758244684","-0.7001949016","-0.6260669817"
"-0.7001833977","-0.758244684","-0.7002211002","-0.6259221705"
"-0.7000012852","-0.758244684","-0.7001833997","-0.6259806519"
"-0.6173005165","-0.758244684","-0.7000012873","-0.6255754590"
" 0.0210195241","-0.648596110","-0.6173005185","-0.5224893816"
" 0.7744537900","-0.484123248"," 0.0210195228","-0.2019275215"
" 1.3840511860","-0.155177525"," 0.7744537894","-0.0301034683"
" 1.8077022065"," 0.009295337"," 1.3840511860"," 0.0828214159"
" 2.0216363870"," 0.667186784"," 1.8077022069"," 0.2205312933"
" 2.0589534603"," 0.722011071"," 2.0216363876"," 0.2113413520"
" 1.1474967248"," 0.557538210"," 2.0589534609"," 0.2852786067"
" 1.4804749251"," 0.557538210"," 1.1474967245"," 0.2444808372"
" 0.8993765268"," 0.447889635"," 1.4804749251"," 0.2333415144"
" 0.1952084656"," 0.118943912"," 0.8993765263"," 0.1630245396"
"-0.4043184326","-0.100353237"," 0.1952084644"," 0.2059109322"
"-0.6866195361","-0.484123248","-0.4043184344","-0.0010298360"
"-0.7001035238","-0.648596110","-0.6866195382","-0.6005593250"
"-0.7002600766","-0.758244684","-0.7001035259","-0.6261588811"
"-0.7002447408","-0.758244684","-0.7002600787","-0.6258400180"
"-0.7002019284","-0.758244684","-0.7002447429","-0.6259430567"
"-0.7002562426","-0.758244684","-0.7002019305","-0.6260112850"
"-0.7002377119","-0.758244684","-0.7002562447","-0.6257258399"
"-0.7002210981","-0.758244684","-0.7002377140","-0.6258971070"
"-0.7002447408","-0.758244684","-0.7002211002","-0.6258414104"
"-0.7002843582","-0.758244684","-0.7002447429","-0.6258915373"
"-0.7002332390","-0.758244684","-0.7002843603","-0.6258247014"
"-0.7000543215","-0.758244684","-0.7002332410","-0.6259110311"
"-0.6394274962","-0.758244684","-0.7000543236","-0.6257481185"
"-0.2468582750","-0.648596110","-0.6394274982","-0.5155774318"
" 0.0293903060","-0.374474674","-0.2468582766"," 0.0139386290"
" 0.2919517001"," 0.009295337"," 0.0293903046"," 0.4834193099"
" 1.1823217333"," 0.612362497"," 0.2919516990"," 1.0856389453"
" 0.6622469737"," 1.050956795"," 1.1823217330"," 0.9472328603"
" 0.4513160508"," 1.325078231"," 0.6622469730"," 0.8539410324"
" 1.5716589381"," 1.708848242"," 0.4513160499"," 1.2035765248"
" 1.4870565322"," 1.599199667"," 1.5716589382"," 0.5490020725"
" 0.8011636130"," 1.105781082"," 1.4870565322"," 0.3469626063"
" 0.1669650642"," 0.447889635"," 0.8011636124"," 0.1784803499"
"-0.4175263761","-0.155177525"," 0.1669650630"," 0.0868594204"
"-0.6897614548","-0.538947535","-0.4175263779","-0.0094400246"
"-0.7001655059","-0.648596110","-0.6897614568","-0.6064200012"
"-0.7002166252","-0.758244684","-0.7001655080","-0.6261922990"
"-0.7002255711","-0.758244684","-0.7002166273","-0.6260001457"
"-0.7002575206","-0.758244684","-0.7002255731","-0.6259333098"
"-0.7002204591","-0.758244684","-0.7002575227","-0.6258901449"
"-0.7002070403","-0.758244684","-0.7002204612","-0.6259597657"
"-0.7002377119","-0.758244684","-0.7002070424","-0.6259221705"
"-0.7002370729","-0.758244684","-0.7002377140","-0.6258636890"
"-0.7002556036","-0.758244684","-0.7002370750","-0.6258622966"
"-0.7002651885","-0.758244684","-0.7002556057","-0.6257954607"
"-0.7000268449","-0.758244684","-0.7002651906","-0.6257996379"
"-0.6113048641","-0.758244684","-0.7000268469","-0.6256088770"
"-0.0651675794","-0.648596110","-0.6113048661","-0.4857101227"
" 0.6744517015","-0.264826099","-0.0651675809","-0.0533289562"
" 1.2936978613"," 0.557538210"," 0.6744517007"," 0.1681764764"
" 1.4022624290"," 1.379902518"," 1.2936978612"," 0.7401806990"
" 1.9700059157"," 1.982969678"," 1.4022624290"," 0.7535478862"
" 1.0814250573"," 2.257091114"," 1.9700059163"," 0.7951811050"
" 1.2319074334"," 2.311915402"," 1.0814250570"," 0.9777267563"
" 1.4566405615"," 2.092618253"," 1.2319074332"," 0.8298522470"
" 0.9519654846"," 1.654023955"," 1.4566405615"," 0.5637616751"
" 0.1766777271"," 0.941308220"," 0.9519654841"," 0.1584295690"
"-0.4544983943"," 0.118943912"," 0.1766777259","-0.0284604182"
"-0.6959315517","-0.429298961","-0.4544983961","-0.1558942703"
"-0.7001623110","-0.429298961","-0.6959315537","-0.6180703403"
"-0.7002166252","-0.538947535","-0.7001623130","-0.6262229322"
"-0.7002000114","-0.538947535","-0.7002166273","-0.6259764747"
"-0.7002064013","-0.538947535","-0.7002000135","-0.6260460954"
"-0.7001578380","-0.484123248","-0.7002064034","-0.6259235629"
"-0.7002070403","-0.484123248","-0.7001578401","-0.6260043230"
"-0.7002121523","-0.484123248","-0.7002070424","-0.6257481185"
"-0.7002089573","-0.484123248","-0.7002121543","-0.6257425489"
"-0.7001821197","-0.538947535","-0.7002089594","-0.6258135621"
"-0.7002095963","-0.593771823","-0.7001821218","-0.6258915373"
"-0.7001041628","-0.593771823","-0.7002095984","-0.6259430567"
"-0.6200711814","-0.648596110","-0.7001041649","-0.6256130543"
" 0.0444065940","-0.429298961","-0.6200711834","-0.4823335155"
" 0.8461485781"," 0.064119624"," 0.0444065927"," 0.0936822556"
" 1.5197728704"," 0.886483933"," 0.8461485775"," 0.5154448627"
" 1.8868731891"," 1.708848242"," 1.5197728705","-0.0002361592"
" 2.1212550810"," 2.257091114"," 1.8868731895","-0.2212263982"
" 2.1525656390"," 2.640861125"," 2.1212550816","-0.2920028700"
" 1.9462354512"," 2.695685412"," 2.1525656398","-0.3138080943"
" 1.5274407622"," 2.531212551"," 1.9462354517","-0.3101042695"
" 0.9448726847"," 2.092618253"," 1.5274407623","-0.2913345106"
" 0.2516952683"," 1.270253944"," 0.9448726842","-0.3160359588"
"-0.4038839187"," 0.283416773"," 0.2516952672","-0.3337474820"
"-0.6920707682","-0.484123248","-0.4038839205","-0.0269148372"
"-0.7001955385","-0.538947535","-0.6920707702","-0.6107281342"
"-0.7002076793","-0.703420397","-0.7001955406","-0.6261644507"
"-0.7002683835","-0.758244684","-0.7002076814","-0.6261240707"
"-0.7002498527","-0.758244684","-0.7002683855","-0.6259347022"
"-0.7002492137","-0.758244684","-0.7002498548","-0.6259179932"
"-0.7002728564","-0.758244684","-0.7002492158","-0.6260307789"
"-0.7002933041","-0.758244684","-0.7002728585","-0.6260001457"
"-0.7003099179","-0.758244684","-0.7002933062","-0.6258817904"
"-0.7003099179","-0.758244684","-0.7003099200","-0.6257676124"
"-0.7002703004","-0.758244684","-0.7003099200","-0.6258803980"
"-0.7001712568","-0.758244684","-0.7002703025","-0.6258609042"
"-0.5993410360","-0.758244684","-0.7001712589","-0.6255768515"
"-0.0589821467","-0.648596110","-0.5993410380","-0.5017646716"
" 0.4520828400","-0.593771823","-0.0589821482","-0.2233010970"
" 0.4846074810","-0.374474674"," 0.4520828391"," 0.0024929748"
" 1.3115896088","-0.319650386"," 0.4846074800"," 0.2811013607"
" 1.3771500834"," 0.173768199"," 1.3115896086"," 0.3092281506"
" 2.1404248104"," 0.667186784"," 1.3771500834"," 0.4732546779"
" 1.7964559653"," 1.379902518"," 2.1404248111"," 0.3730007732"
" 0.6517675216"," 1.489551093"," 1.7964559656"," 0.3890135497"
" 0.0688160495"," 1.105781082"," 0.6517675209"," 0.5843694222"
" 0.2623664177"," 0.393065348"," 0.0688160482"," 0.7568896831"
"-0.5111385549","-0.155177525"," 0.2623664166"," 0.7227755072"
"-0.6976977228","-0.484123248","-0.5111385568","-0.2605203591"
"-0.7002626325","-0.593771823","-0.6976977248","-0.6216683416"
"-0.7002722174","-0.758244684","-0.7002626346","-0.6258915373"
"-0.7003003330","-0.758244684","-0.7002722195","-0.6257286247"
"-0.7002754124","-0.758244684","-0.7003003351","-0.6258511573"
"-0.7002754124","-0.758244684","-0.7002754144","-0.6258302710"
"-0.7002306830","-0.758244684","-0.7002754144","-0.6259416643"
"-0.7002728564","-0.758244684","-0.7002306851","-0.6259193856"
"-0.7002076793","-0.758244684","-0.7002728585","-0.6258302710"
"-0.7002466578","-0.758244684","-0.7002076814","-0.6259333098"
"-0.7002651885","-0.758244684","-0.7002466598","-0.6258455876"
"-0.7002792463","-0.758244684","-0.7002651906","-0.6260001457"
"-0.6424837901","-0.758244684","-0.7002792484","-0.6259541960"
"-0.0779921284","-0.648596110","-0.6424837921","-0.5265621965"
" 0.1911189233","-0.484123248","-0.0779921299","-0.1611854486"
" 1.4364484465","-0.155177525"," 0.1911189221"," 0.1197064984"
" 1.9213787021"," 0.118943912"," 1.4364484465","-0.1363029865"
" 2.0666213521"," 0.557538210"," 1.9213787025"," 0.1365547240"
" 1.9272574191"," 0.557538210"," 2.0666213527","-0.1174357586"
" 0.4945118412"," 0.776835359"," 1.9272574196"," 0.1194837119"
" 0.5558549753"," 0.831659646"," 0.4945118402"," 0.8744095379"
" 0.7150915279"," 0.612362497"," 0.5558549745"," 1.0232587380"
"-0.2971340854"," 0.283416773"," 0.7150915272"," 0.4309252515"
"-0.3350709799","-0.155177525","-0.2971340871"," 0.0357020808"
"-0.6904579549","-0.484123248","-0.3350709817","-0.0168476743"
"-0.7002632715","-0.593771823","-0.6904579570","-0.6089166019"
"-0.7002377119","-0.758244684","-0.7002632736","-0.6260363485"
"-0.7003048060","-0.758244684","-0.7002377140","-0.6258817904"
"-0.7002766904","-0.758244684","-0.7003048080","-0.6257940682"
"-0.7002428238","-0.758244684","-0.7002766924","-0.6259124235"
"-0.7002236541","-0.758244684","-0.7002428259","-0.6259166008"
"-0.7002306830","-0.758244684","-0.7002236562","-0.6258650814"
"-0.7002185422","-0.758244684","-0.7002306851","-0.6258720435"
"-0.7002600766","-0.758244684","-0.7002185442","-0.6260363485"
"-0.7002773293","-0.758244684","-0.7002600787","-0.6257982455"
"-0.7002134302","-0.758244684","-0.7002773314","-0.6257676124"
"-0.6257722589","-0.758244684","-0.7002134323","-0.6257898910"
"-0.3725733606","-0.648596110","-0.6257722609","-0.5023661951"
"-0.0311860390","-0.374474674","-0.3725733624","-0.0360212335"
" 1.3011101567"," 0.009295337","-0.0311860405"," 0.3412537034"
" 1.7985646355"," 0.502713922"," 1.3011101565","-0.0957419275"
" 2.0282818932"," 0.941308220"," 1.7985646359","-0.1128407879"
" 2.0560780009"," 1.160605369"," 2.0282818938","-0.1007963952"
" 1.8377986817"," 1.215429657"," 2.0560780015","-0.1505056229"
" 1.4346592717"," 1.270253944"," 1.8377986821","-0.2067452786"
" 0.7696613576"," 1.050956795"," 1.4346592717","-0.2067035062"
" 0.1631950174"," 0.667186784"," 0.7696613570","-0.1234231445"
"-0.4284339522"," 0.064119624"," 0.1631950162","-0.1196079265"
"-0.6956810672","-0.484123248","-0.4284339540","-0.2518873840"
"-0.7001795637","-0.758244684","-0.6956810693","-0.6177960345"
"-0.7001629500","-0.758244684","-0.7001795658","-0.6262354639"
"-0.7001833977","-0.758244684","-0.7001629520","-0.6261185010"
"-0.7002038454","-0.758244684","-0.7001833997","-0.6262006535"
"-0.7002370729","-0.758244684","-0.7002038475","-0.6260934375"
"-0.7002472968","-0.758244684","-0.7002370750","-0.6259903988"
"-0.7002715784","-0.758244684","-0.7002472988","-0.6258720435"
"-0.7002396289","-0.758244684","-0.7002715805","-0.6257592579"
"-0.7002326000","-0.758244684","-0.7002396309","-0.6258358407"
"-0.7002798853","-0.758244684","-0.7002326020","-0.6257940682"
"-0.7002230151","-0.758244684","-0.7002798874","-0.6259583733"
"-0.6362044257","-0.758244684","-0.7002230172","-0.6259862216"
"-0.1794319467","-0.593771823","-0.6362044277","-0.5149216042"
" 0.4462041230","-0.210001812","-0.1794319482"," 0.0154424375"
" 1.2741447373"," 0.338241061"," 0.4462041220"," 0.5421792373"
" 1.7969032589"," 0.941308220"," 1.2741447371"," 0.2465694602"
" 2.0102623475"," 1.379902518"," 1.7969032593","-0.0638416921"
" 2.0083453746"," 1.708848242"," 2.0102623481","-0.1681614495"
" 1.7942833959"," 1.818496816"," 2.0083453752","-0.1990452218"
" 1.4165119279"," 1.654023955"," 1.7942833963","-0.1957591216"
" 0.8469792664"," 1.215429657"," 1.4165119278","-0.1019799483"
" 0.1580830896"," 0.667186784"," 0.8469792658","-0.1468992672"
"-0.4560000231"," 0.009295337"," 0.1580830883","-0.2824230525"
"-0.6958146163","-0.593771823","-0.4560000250","-0.3593818484"
"-0.7001674229","-0.758244684","-0.6958146184","-0.6176902110"
"-0.7002095963","-0.758244684","-0.7001674250","-0.6262048308"
"-0.7002147082","-0.758244684","-0.7002095984","-0.6261031845"
"-0.7002722174","-0.758244684","-0.7002147103","-0.6260293864"
"-0.7002869142","-0.758244684","-0.7002722195","-0.6258149545"
"-0.7002703004","-0.758244684","-0.7002869163","-0.6256910295"
"-0.7002441018","-0.758244684","-0.7002703025","-0.6260154623"
"-0.7002556036","-0.758244684","-0.7002441039","-0.6258302710"
"-0.7002396289","-0.758244684","-0.7002556057","-0.6258400180"
"-0.7002773293","-0.758244684","-0.7002396309","-0.6257898910"
"-0.7002057624","-0.758244684","-0.7002773314","-0.6258191317"
"-0.6350504080","-0.758244684","-0.7002057644","-0.6257898910"
"-0.1875279624","-0.648596110","-0.6350504100","-0.5107972700"
" 0.7221204286","-0.319650386","-0.1875279640","-0.0073235533"
" 1.3372770462"," 0.283416773"," 0.7221204280","-0.1662677646"
" 1.7636757279"," 0.667186784"," 1.3372770461","-0.1225598470"
" 2.0037446395"," 1.215429657"," 1.7636757282","-0.1583170730"
" 1.9257238407"," 1.544375380"," 2.0037446401","-0.0935279871"
" 1.6858466264"," 1.599199667"," 1.9257238412","-0.0578821544"
" 1.3372131471"," 1.599199667"," 1.6858466267"," 0.6165342166"
" 0.8111957714"," 1.160605369"," 1.3372131470"," 0.0733390675"
" 0.1176988596"," 0.557538210"," 0.8111957708","-0.2961940402"
"-0.5134708720","-0.045528950"," 0.1176988583","-0.3040890352"
"-0.6978542755","-0.593771823","-0.5134708739","-0.4271924756"
"-0.7002185422","-0.758244684","-0.6978542776","-0.6218841660"
"-0.7001885096","-0.758244684","-0.7002185442","-0.6262772364"
"-0.7001929825","-0.758244684","-0.7001885117","-0.6261992611"
"-0.7001699789","-0.758244684","-0.7001929846","-0.6261226783"
"-0.7001744518","-0.758244684","-0.7001699809","-0.6261491342"
"-0.7001693399","-0.758244684","-0.7001744539","-0.6262674895"
"-0.7001948995","-0.758244684","-0.7001693419","-0.6262786288"
"-0.7001833977","-0.758244684","-0.7001949016","-0.6260669817"
"-0.7002485747","-0.758244684","-0.7001833997","-0.6261338176"
"-0.7002262101","-0.758244684","-0.7002485768","-0.6258915373"
"-0.7001527261","-0.758244684","-0.7002262121","-0.6261296403"
"-0.6623193481","-0.758244684","-0.7001527282","-0.6262633122"
"-0.3945546504","-0.648596110","-0.6623193501","-0.5578998962"
" 0.5761748885","-0.319650386","-0.3945546521","-0.0985267582"
" 1.3791948546"," 0.283416773"," 0.5761748877"," 0.4398367097"
" 1.0432133967"," 0.776835359"," 1.3791948545"," 0.2710759702"
" 1.3197686933"," 1.160605369"," 1.0432133963"," 1.0206131489"
" 1.6899361687"," 1.325078231"," 1.3197686932"," 1.9854177394"
" 1.8408019393"," 1.489551093"," 1.6899361689"," 1.7882517270"
" 0.9611669547"," 1.489551093"," 1.8408019397"," 0.6619269567"
" 0.8192470578"," 1.160605369"," 0.9611669542"," 0.6837878776"
"-0.0906760994"," 0.667186784"," 0.8192470572"," 0.1514674923"
"-0.4984865335"," 0.064119624","-0.0906761009"," 0.0518958712"
"-0.6989737877","-0.429298961","-0.4984865353","-0.3128696063"
"-0.7001667839","-0.593771823","-0.6989737898","-0.6239574724"
"-0.7001763688","-0.648596110","-0.7001667860","-0.6260864755"
"-0.7001961775","-0.703420397","-0.7001763708","-0.6261547038"
"-0.7001718958","-0.758244684","-0.7001961796","-0.6260460954"
"-0.7001482532","-0.758244684","-0.7001718979","-0.6260836906"
"-0.7001712568","-0.758244684","-0.7001482552","-0.6261644507"
"-0.7001437802","-0.758244684","-0.7001712589","-0.6260697665"
"-0.7001361123","-0.758244684","-0.7001437823","-0.6260990072"
"-0.7001508091","-0.758244684","-0.7001361144","-0.6262730591"
"-0.7001456972","-0.703420397","-0.7001508112","-0.6262201473"
"-0.7001386683","-0.758244684","-0.7001456993","-0.6261964763"
"-0.6342420844","-0.758244684","-0.7001386704","-0.6261797673"
"-0.2829996049","-0.593771823","-0.6342420864","-0.5123136103"
" 0.3588540559","-0.264826099","-0.2829996066","-0.0428997653"
" 0.9865987957"," 0.228592486"," 0.3588540548"," 0.4668495673"
" 1.4229657368"," 0.667186784"," 0.9865987953"," 0.5907745327"
" 1.7691071513"," 1.105781082"," 1.4229657368"," 0.8139787121"
" 1.5016255265"," 1.379902518"," 1.7691071516"," 0.6090151737"
" 1.3082668557"," 1.544375380"," 1.5016255266"," 0.8636879398"
" 0.8042946688"," 1.434726806"," 1.3082668555"," 0.9621317045"
" 0.4117625091"," 1.160605369"," 0.8042946682"," 0.8194091319"
"-0.1863969484"," 0.612362497"," 0.4117625081"," 0.5616730521"
"-0.5458798555"," 0.064119624","-0.1863969499"," 0.0957987269"
"-0.6988376827","-0.484123248","-0.5458798575","-0.3539918086"
"-0.7001840367","-0.703420397","-0.6988376847","-0.6238781047"
"-0.7002019284","-0.758244684","-0.7001840387","-0.6262326791"
"-0.7001923435","-0.758244684","-0.7002019305","-0.6261296403"
"-0.7001827587","-0.758244684","-0.7001923456","-0.6261449569"
"-0.7001712568","-0.758244684","-0.7001827607","-0.6261031845"
"-0.7001789247","-0.758244684","-0.7001712589","-0.6261867294"
"-0.7001910656","-0.758244684","-0.7001789268","-0.6261978687"
"-0.7001533651","-0.758244684","-0.7001910676","-0.6260864755"
"-0.7001571990","-0.758244684","-0.7001533672","-0.6261185010"
"-0.7001603940","-0.758244684","-0.7001572011","-0.6261435645"
"-0.7001578380","-0.758244684","-0.7001603961","-0.6261143238"
"-0.6767394576","-0.758244684","-0.7001578401","-0.6261811597"
"-0.2520149322","-0.648596110","-0.6767394596","-0.5837612263"
" 0.5566856636","-0.264826099","-0.2520149338","-0.0459909274"
" 0.5113173040"," 0.228592486"," 0.5566856628"," 0.6154202843"
" 1.0998279976"," 0.776835359"," 0.5113173031"," 0.7847379899"
" 0.1883712621"," 1.160605369"," 1.0998279973"," 1.3985146727"
" 0.1603834571"," 1.434726806"," 0.1883712609"," 0.9319162916"
"-0.1467156084"," 1.489551093"," 0.1603834559"," 0.8894476236"
" 0.0412755382"," 1.160605369","-0.1467156100"," 0.3837223714"
"-0.1623708875"," 0.941308220"," 0.0412755369"," 0.6531547401"
"-0.2453758159"," 0.447889635","-0.1623708890"," 0.3302814705"
"-0.5894750152","-0.045528950","-0.2453758175"," 0.1259862915"
"-0.6977354232","-0.538947535","-0.5894750172","-0.4249242310"
"-0.7001303614","-0.648596110","-0.6977354253","-0.6215792270"
"-0.7001814807","-0.648596110","-0.7001303635","-0.6261964763"
"-0.7002064013","-0.703420397","-0.7001814828","-0.6261379948"
"-0.7001814807","-0.758244684","-0.7002064034","-0.6261087541"
"-0.7001738128","-0.758244684","-0.7001814828","-0.6260098926"
"-0.7001718958","-0.703420397","-0.7001738149","-0.6260140699"
"-0.7001629500","-0.703420397","-0.7001718979","-0.6261031845"
"-0.7001770078","-0.703420397","-0.7001629520","-0.6260976148"
"-0.7001712568","-0.703420397","-0.7001770098","-0.6260140699"
"-0.7001782857","-0.758244684","-0.7001712589","-0.6260739437"
"-0.7001929825","-0.758244684","-0.7001782878","-0.6260614120"
"-0.6161554447","-0.758244684","-0.7001929846","-0.6260154623"
"-0.0461639876","-0.593771823","-0.6161554466","-0.5005894731"
" 0.9625088358","-0.319650386","-0.0461639891"," 0.1480560747"
" 0.7655718154"," 0.173768199"," 0.9625088353"," 0.7613454122"
" 1.1075597885"," 0.667186784"," 0.7655718147"," 0.6066480676"
" 0.1306703765"," 1.050956795"," 1.1075597882"," 0.7777759132"
" 0.9858959057"," 1.325078231"," 0.1306703752"," 0.4280011793"
" 1.0816167546"," 1.489551093"," 0.9858959052"," 0.2267971623"
" 0.3995577814"," 1.215429657"," 1.0816167543"," 0.1798727653"
" 0.6147060447"," 0.831659646"," 0.3995577804"," 0.1595435013"
" 0.0157158990"," 0.502713922"," 0.6147060439","-0.0562251801"
"-0.5402592909","-0.045528950"," 0.0157158976","-0.1869451324"
"-0.6994479190","-0.593771823","-0.5402592928","-0.4531303886"
"-0.7001808417","-0.758244684","-0.6994479211","-0.6246689966"
"-0.7001693399","-0.758244684","-0.7001808438","-0.6261045769"
"-0.7002044844","-0.758244684","-0.7001693419","-0.6260669817"
"-0.7002281270","-0.758244684","-0.7002044864","-0.6259221705"
"-0.7002095963","-0.758244684","-0.7002281291","-0.6260043230"
"-0.7002472968","-0.758244684","-0.7002095984","-0.6259653353"
"-0.7002421848","-0.758244684","-0.7002472988","-0.6258553345"
"-0.7002798853","-0.758244684","-0.7002421869","-0.6258971070"
"-0.7002306830","-0.758244684","-0.7002798874","-0.6258650814"
"-0.7002722174","-0.758244684","-0.7002306851","-0.6259221705"
"-0.7002159862","-0.758244684","-0.7002722195","-0.6259639429"
"-0.5711084975","-0.758244684","-0.7002159883","-0.6259277401"
"-0.2194327821","-0.703420397","-0.5711084994","-0.4692768369"
" 0.2391710451","-0.429298961","-0.2194327837"," 0.0747175586"
" 0.5805200272"," 0.118943912"," 0.2391710439"," 0.2298604761"
" 0.3994299832"," 0.886483933"," 0.5805200264"," 0.5505755018"
" 1.0609773459"," 1.544375380"," 0.3994299822"," 1.3039696710"
" 1.6053976619"," 1.873321104"," 1.0609773456"," 1.0103092753"
" 0.7699808531"," 1.982969678"," 1.6053976621"," 1.1939688590"
" 0.9881962732"," 1.708848242"," 0.7699808525"," 0.9867774561"
" 0.6534927973"," 1.325078231"," 0.9881962728"," 0.6290659547"
" 0.0551416425"," 0.722011071"," 0.6534927965","-0.0968140874"
"-0.5387059038"," 0.009295337"," 0.0551416412","-0.3230119597"
"-0.6987162744","-0.538947535","-0.5387059057","-0.5061633117"
"-0.7001559211","-0.758244684","-0.6987162764","-0.6235815203"
"-0.7001699789","-0.703420397","-0.7001559231","-0.6262674895"
"-0.7002044844","-0.758244684","-0.7001699809","-0.6261435645"
"-0.7001674229","-0.758244684","-0.7002044864","-0.6261547038"
"-0.7002140692","-0.758244684","-0.7001674250","-0.6262633122"
"-0.7002306830","-0.758244684","-0.7002140713","-0.6259472339"
"-0.7001738128","-0.758244684","-0.7002306851","-0.6260655892"
"-0.7002472968","-0.758244684","-0.7001738149","-0.6261338176"
"-0.7002351559","-0.758244684","-0.7002472988","-0.6261073617"
"-0.7002824413","-0.648596110","-0.7002351580","-0.6262215398"
"-0.7002466578","-0.703420397","-0.7002824433","-0.6259444491"
"-0.6520066726","-0.703420397","-0.7002466598","-0.6259374870"
"-0.3721835761","-0.703420397","-0.6520066747","-0.5488979310"
" 0.0470903562","-0.319650386","-0.3721835779","-0.0811911872"
" 1.2694162040"," 0.393065348"," 0.0470903548","-0.0871507249"
" 1.7663594900"," 0.996132508"," 1.2694162038","-0.2805432917"
" 1.9803575696"," 1.434726806"," 1.7663594904","-0.2774242814"
" 1.9622741249"," 1.544375380"," 1.9803575702","-0.2341758609"
" 1.7490428345"," 1.599199667"," 1.9622741254","-0.2591557921"
" 1.1118410280"," 1.434726806"," 1.7490428348","-0.2488101461"
" 0.6159840267"," 0.996132508"," 1.1118410277","-0.0850064053"
" 0.1007655986"," 0.447889635"," 0.6159840259","-0.1804425528"
"-0.5351620598","-0.100353237"," 0.1007655973","-0.1908160471"
"-0.6996536741","-0.648596110","-0.5351620617","-0.4705703907"
"-0.7001578380","-0.758244684","-0.6996536762","-0.6251688738"
"-0.7001508091","-0.758244684","-0.7001578401","-0.6263802751"
"-0.7001821197","-0.758244684","-0.7001508112","-0.6263106543"
"-0.7001904266","-0.758244684","-0.7001821218","-0.6261588811"
"-0.7002019284","-0.758244684","-0.7001904286","-0.6261198934"
"-0.7002210981","-0.758244684","-0.7002019305","-0.6262619198"
"-0.7002108743","-0.758244684","-0.7002211002","-0.6259639429"
"-0.7002511307","-0.758244684","-0.7002108764","-0.6261867294"
"-0.7002677445","-0.758244684","-0.7002511328","-0.6260349561"
